P_mel_1	P_mel_2	P_mel_3	P_sim_1	P_sim_2	P_sim_3	F1_1	F1_2	F1_3
CG2854	3.07907518493295	0.936083269269484	0	5.64891229135683	1.95449133392028	1.9033865517847	0	1.95144316552625	0
CG14050	4.10543357991059	6.55258288488639	3.41540705746693	11.2978245827137	5.86347400176084	4.75846637946174	4.14778963979507	5.85432949657875	11.8302219931627
CG16903	647.632147230896	626.239707141285	667.712079734785	401.072772686335	323.468315763806	392.097629667648	434.480964768533	415.657394257091	456.001284100088
Unc-76	252.484165164502	185.344487315358	175.03961169518	115.237810743679	174.926974385865	127.526898969575	153.468216672418	165.872669069731	205.41567279037
CG3939	430.044167495635	400.643639247339	473.03387745917	641.716436298136	534.553379827197	599.56676381218	636.685709708543	610.801710809717	651.737684350598
CG14629	26.6853182694189	26.2103315395456	45.2541435114369	44.0615158725833	55.703003016728	77.0871553472802	61.1798971869773	43.9074712243406	63.4530088724179
Dlip1	70.8187292534578	48.6763300020132	76.846658793006	14.6871719575278	4.8862283348007	14.2753991383852	7.25863186964137	7.805772662105	7.52832308655806
CG17169	4.10543357991059	0	0	51.9699930804828	49.8395290149672	39.0194243115863	30.0714748885142	35.1259769794725	34.4151912528368
CG11666	0	0	0	0	0	0	0	0	0
CG15461	0	0	0	0	0	0	0	0	0
CG15456	4.10543357991059	10.2969159619643	8.53851764366733	24.85521408197	19.5449133392028	19.9855587937393	94.3622143053378	60.4947381313138	72.0568066856272
CG15458	0	2.80824980780845	0.853851764366733	9.03825966617093	0	0.951693275892349	1.03694740994877	0	0
CG15210	34.8961854292401	69.2701619259418	72.5773999711723	117.497375660222	71.3389336880903	93.2659410374502	105.768635814774	100.499323024602	109.698422118417
CG12479	0	0	0	2.25956491654273	0	0	0	0	0
CG14634	0	0	0.853851764366733	0	0	0	0	0	0
CG17776	248.378731584591	233.084734048102	401.310329252365	195.452365280946	99.6790580299343	190.33865517847	422.037595849148	379.555695694856	511.925969885948
CG15579	2.0527167899553	0.936083269269484	0	120.886723035036	81.1113903576916	110.396420003512	63.2537920068748	49.7618007209194	75.2832308655806
mRpL33	120.083932212385	133.859907505536	171.624204637713	151.390849408363	66.4527053532895	132.285365349036	285.160537735911	277.104929504728	282.849853109253
schlank	429.017809100657	390.346723285375	441.441362177601	422.538639393491	432.919830463342	459.667852256004	379.522752041249	379.555695694856	360.284033428136
CG15036	0	0	0	0	0	0	0	0	0
CG12659	17.44809271462	26.2103315395456	14.5154799942345	67.786947496282	49.8395290149672	72.3286889678185	33.1823171183606	33.1745338139463	44.0944637926972
CG9034	463.913994529897	405.324055593687	496.087875097072	460.951242974717	243.334171073075	334.996033114107	597.28170813049	607.874546061427	725.945440489527
CG12643	3.07907518493295	6.55258288488639	5.1231105862004	28.2445614567841	33.2263526766448	43.777890691048	31.108422298463	39.028863310525	23.6604439863253
HDAC4	290.459425778675	385.666306939027	322.755966930625	362.660169105108	418.26114545894	310.252007940906	403.37254247007	366.871315118935	351.680235614927
Femcoat	0	0	0	0	0	0	0	0	0
Hexo2	5827.66296668309	5181.2208954066	5516.73624957346	5502.04057178155	5250.74096857683	5247.63672327041	4064.83384699917	3769.21247421395	4020.124528222
CG18809	560.391683657796	579.435543677811	489.257060982138	163.818456449348	190.562905057227	192.242041730254	127.544531423698	124.89236259368	130.132441924789
Chrac-16	158.059192826558	148.837239813848	169.062649344613	372.828211229551	194.471887725068	336.899419665891	394.040015780532	376.628530946566	437.718213747019
CG12219	169.349135171312	195.641403277322	181.016574045747	186.414105614775	155.382061046662	181.773415695439	189.761376020624	163.921225904205	219.396844236835
dome	2097.87655933431	1708.35196641681	1320.05482771097	1632.53565220212	2207.59796166296	1559.82527918756	1350.10552775329	1478.21819788614	1394.89072046654
mRpS14	172.428210356245	184.408404046088	216.024496384783	256.4606180276	121.178462703057	175.111562764192	227.09148277878	215.634469790651	247.359187129765
Ilp7	1.02635839497765	0	0	0	0.97724566696014	3.8067731035694	4.14778963979507	1.95144316552625	3.22642417995345
Ilp6	8.21086715982119	7.48866615415587	4.26925882183366	9.03825966617093	12.7041936704818	3.8067731035694	12.4433689193852	6.83005107934188	3.22642417995345
Stim	437.228676260478	421.237471171268	379.964035143196	493.714934264587	473.964148475668	444.440759841727	450.035175917765	494.690842460905	494.71837425953
Tre1	153.953759246647	170.367155007046	181.016574045747	206.75018986366	200.335361726829	202.71066776507	151.39432185252	155.139731659337	178.528804624091
Cda4	9.23722555479884	14.9773323083117	6.83081411493386	4.51912983308546	2.93173700088042	3.8067731035694	0	0	1.07547472665115
CG32507	0	0.936083269269484	0	1.12978245827137	0	0	0	0	0
CG32512	1546.72210123132	1642.82613756794	1365.30897122241	508.402106222115	448.555761134704	541.513473982746	426.185385488943	376.628530946566	382.86900268781
CG32521	464.940352924875	716.103700991155	646.365785625617	1302.63917438688	1497.14036178294	1300.96470814484	913.550668164864	971.818696432073	1089.45589809762
parvin	561.418042052774	540.120046368492	584.034606826845	730.969250501574	673.322264535537	691.881011573738	496.697809365459	618.607483471822	639.907462357435
Hers	735.898969198974	704.870701759922	533.657352729208	917.383356116349	1295.82775438915	1145.83870417439	1083.61004339646	1144.52141658115	931.361113279897
CG32532	1.02635839497765	0.936083269269484	0	4.51912983308546	0	2.85507982767705	2.07389481989753	0	0
CG32533	168.322776776334	185.344487315358	151.131762292912	153.650414324906	166.131763383224	119.913352762436	181.465796741034	173.678441731836	164.547633177626
CG32536	405.411566016171	382.858057131219	475.59543275227	363.78995156338	253.106627742676	333.092646562322	363.968540892017	360.041264039593	330.170741081904
CG32537	66.7132956735472	76.7588280800977	99.046804666541	83.6039019120811	97.724566696014	85.6523948303114	89.177477255594	80.0091697865763	82.8115539521387
CG32544	45.1597693790165	29.9546646166235	42.6925882183367	0	0	0	4.14778963979507	0	0
CG32547	9.23722555479884	0	1.70770352873347	0	2.93173700088042	0	5.18473704974384	0.975721582763125	0
CG32548	1.02635839497765	0	0	6.77869474962819	0	0	0	0	0
CG32549	329.461044787825	376.305474246333	279.209526947922	492.585151806315	489.60007914703	507.252516050622	459.367702607304	409.803064760513	463.529607186646
CG32551	0	0	0	0	0	0	0	0	0
CG32554	21.5535262945306	29.018581347354	43.5464399827034	94.9017264947947	78.1796533568112	65.6668360365721	89.177477255594	60.4947381313138	64.5284835990691
Mco4	4.10543357991059	4.68041634634742	5.1231105862004	4.51912983308546	0.97724566696014	5.71015965535409	8.29557927959014	11.7086589931575	0
CG32563	0	0	0	0	0	0	0	0	0
CG32564	14.3690175296871	2.80824980780845	3.41540705746693	0	3.90898266784056	0	1.03694740994877	0	1.07547472665115
CG32568	0	0.936083269269484	0.853851764366733	0	0	0	0	0	0
TwdlZ	0	0	0	0	0	0	0	0	0
TwdlY	0	0	0	0	0	0	0	0	0
TwdlX	0	0	0	0	0	0	0	0	0
CG32572	34.8961854292401	27.146414808815	25.615552931002	1.12978245827137	0.97724566696014	3.8067731035694	1.03694740994877	3.9028863310525	3.22642417995345
CG32573	5.13179197488824	0	7.6846658793006	0	0	3.8067731035694	13.480316329334	0.975721582763125	3.22642417995345
Twdlalpha	0	1.87216653853897	0	1.12978245827137	0	0	0	0	0
CG32576	996.594001523297	1045.60501177401	992.175750194144	1367.03677450835	796.455218572514	1277.17237624753	825.410138319219	761.062834555238	824.889115341433
CG32579	62.6078620936366	67.3979953874029	86.23902820104	66.6571650380106	44.9533006801665	53.2948234499715	69.4754764665674	75.1305618727607	53.7737363325576
CG32590	25.6589598744412	18.7216653853897	14.5154799942345	25.9849965402414	23.4538960070434	19.033865517847	29.0345274785655	22.4415964035519	35.490665979488
CG32591	0	5.61649961561691	0.853851764366733	4.51912983308546	0	1.9033865517847	0	0	0
be	312.012952073205	274.272397895959	285.186489298489	241.773446070072	238.447942738274	220.792840007025	236.424009468319	196.120038135388	220.472318963486
dpr8	18.4744511095977	18.7216653853897	11.9539247011343	267.758442610314	292.196454421082	258.860571042719	179.391901921137	159.042617990389	130.132441924789
Muc12Ea	0	0	0	0	0	0	0	0	0
CG32603	0	0	0	0	0	0	0	0	0
AMPdeam	1416.37458506916	1332.98257543975	1121.96121837789	2617.70595581475	2767.55972883112	2635.23868094591	2493.85852092678	2588.58935907057	2338.0820557396
CG32631	0	0	0	0	0	0	0	0	0
CG32638	740.004402778885	914.553354076286	948.62931021144	2570.25509256736	1975.9907385934	2509.61516852812	2011.67797530061	2290.01855474506	2088.57191915654
CG32639	0	0	3.41540705746693	1.12978245827137	3.90898266784056	0	0	0.975721582763125	2.1509494533023
CG32642	0	0	0	0	0	0	3.1108422298463	0	0
CG32643	4.10543357991059	0	0	2.25956491654273	0	0	0	0	0
Mur11Da	0	0	0	0	0	0	0	0	0
CG32645	29.7643934543518	53.3567463483606	37.5694776321363	36.1530386646837	65.4754596863294	28.5507982767705	22.8128430188729	39.028863310525	40.8680396127438
CG32647	36.9489022191953	14.0412490390423	52.0849576263707	30.5041263733269	22.4766503400832	17.1304789660623	29.0345274785655	28.2959259001306	20.4340198063719
Coq8	421.833300335814	468.977717904012	481.572395102837	431.576899059662	383.080301448375	462.522932083681	549.582127272847	538.598313685245	570.00160512511
CG32650	1.02635839497765	0	2.5615552931002	3.3893473748141	0	0	2.07389481989753	0	1.07547472665115
CG32651	0	0	0	0	0	0	0	0	0
Sec16	8467.4567585656	7806.9344657075	5879.62324942932	6715.426931965	8895.86730633816	8020.87092922071	5147.40694298568	4549.78974042445	2745.68697714039
CG32655	0	0	0.853851764366733	10.1680421244423	0	0.951693275892349	1.03694740994877	0	0
Muc11A	3.07907518493295	2.80824980780845	0.853851764366733	2.25956491654273	0	0	3.1108422298463	1.95144316552625	9.67927253986036
Drak	618.894112171522	563.522128100229	500.357133918906	363.78995156338	404.579706121498	362.595138114985	188.724428610676	244.906117273545	192.509976070556
ssp7	4928.57301268267	4629.86784980687	5892.43102589482	7456.56422459101	3452.60894137018	5713.01473518177	6619.87226511293	6518.79589444044	7975.72057284494
CG32668	1.02635839497765	5.61649961561691	0	5.64891229135683	5.86347400176084	1.9033865517847	12.4433689193852	4.87860791381563	2.1509494533023
CG32669	13.3426591347094	5.61649961561691	5.1231105862004	80.214554537267	75.2479163559308	59.956676381218	54.9582127272847	44.8831928071038	30.1132923462322
Atg8a	5370.93348091804	4554.98118826531	5649.93712481467	4012.98729177989	4114.20425790219	3466.06691079993	6535.87952490708	7030.07400380832	9132.93137872158
Tango5	3315.1376157778	3275.35535917393	2664.87135658857	3383.69846252274	2898.51064820378	3273.82486906968	1706.81543677567	1670.43534969047	1591.7025954437
stx	821.086715982119	650.577872142292	520.849576263707	362.660169105108	577.552189173443	387.339163288186	676.089711286596	725.936857575765	686.152875603435
X11Lbeta	13.3426591347094	10.2969159619643	8.53851764366733	56.4891229135683	41.0443180123259	33.3092646562322	10.3694740994877	15.61154532421	5.37737363325576
CG32679	1.02635839497765	0.936083269269484	0	0	0	0	0	0	2.1509494533023
CG32681	59.5287869087036	42.1237471171268	46.1079952758036	4.51912983308546	18.5676676722427	21.888945345524	33.1823171183606	41.9560280588144	27.9623428929299
ZAP3	1893.63123873376	1833.78712449892	1551.44865585435	1770.36911211123	2084.46500762598	2115.61415230869	1881.02260164706	1572.86319141416	1267.98470272171
CG32686	23.6062430844859	37.4433307707794	17.9308870517014	4.51912983308546	9.7724566696014	10.4686260348158	24.8867378387704	28.2959259001306	29.0378176195811
CG32687	226.82520529006	201.257902892939	188.701239925048	300.522133900183	367.444370777013	278.846129836458	218.79590349919	275.153486339201	294.680075102416
Gr9a	1.02635839497765	0.936083269269484	0.853851764366733	6.77869474962819	1.95449133392028	1.9033865517847	4.14778963979507	6.83005107934188	1.07547472665115
CG32694	664.053881550539	956.677101193413	666.858227970419	505.012758847301	577.552189173443	642.392961227335	517.436757564435	531.768262605903	417.284193940647
CG32695	1.02635839497765	0	0	3.3893473748141	3.90898266784056	2.85507982767705	0	0	0
CARPB	27.7116766643965	25.2742482702761	15.3693317586012	2.25956491654273	1.95449133392028	0	3.1108422298463	1.95144316552625	0
LPCAT	668.159315130449	773.204780416594	741.143331470324	1197.56940576765	1245.98822537418	1422.78144745906	650.166026037877	459.564865481432	373.18973014795
Cubn	307.907518493295	408.132305401495	318.486708108791	256.4606180276	335.195263767328	414.938268289064	162.800743361956	124.89236259368	103.245573758511
Erk7	5.13179197488824	8.42474942342536	5.97696235056713	91.5123791199806	110.428760366496	79.9422351749573	69.4754764665674	88.7906640314444	87.1134528587433
APC4	142.663816901893	136.668157313345	167.35494581588	137.833459909107	132.905410706579	127.526898969575	133.766215883391	120.989476262628	150.566461731161
CG32708	207.324395785485	196.577486546592	209.19368226985	344.583649772767	216.948538065151	315.010474320367	228.128430188729	260.517662597755	273.170580569392
CG32712	0	0	0	14.6871719575278	24.4311416740035	19.033865517847	32.1453697084118	23.417317986315	35.490665979488
CG32718	0	0	0	0	0	0.951693275892349	0	0	0
CG32719	44.1334109840389	30.890747885893	38.423329396503	20.3360842488846	14.6586850044021	14.2753991383852	14.5172637392827	24.3930395690781	11.8302219931627
CG32720	0	0	1.70770352873347	0	0	0.951693275892349	4.14778963979507	2.92716474828938	1.07547472665115
Setd3	98.5304059178543	132.923824236267	134.908578769944	90.3825966617093	105.542532031695	100.879487244589	98.5100039451329	118.062311514338	133.358866104743
CG32750	6.15815036986589	1.87216653853897	4.26925882183366	0	0	0	0	0	0
CG32755	1.02635839497765	0	0	2.25956491654273	1.95449133392028	0	0	0	0
Snx27	448.518618605232	472.72205098109	427.779733947733	178.505628406876	309.786876426364	212.227600523994	283.086642916013	258.566219432228	221.547793690137
CG32762	0	0	0	0	0	0	0	0	0
CG32767	592.208793902103	536.375713291414	392.771811608697	315.209305857711	639.118666191932	412.083188461387	733.121818833778	697.640931675635	647.435785443993
CG32772	284.301275408809	288.313646935001	292.871155177789	268.888225068585	293.173700088042	321.672327251614	265.458536946884	286.862145332359	321.566943268694
Muc4B	0	0	0	0	0	0	0	0	0
DIP-alpha	15.3953759246647	9.36083269269484	4.26925882183366	27.1147789985128	38.1125810114455	26.6474117249858	16.5911585591803	22.4415964035519	26.8868681662788
ppk8	0	0	0	0	0	0.951693275892349	0	0	0
CG32793	1.02635839497765	0	0	0	0	0	0	0	0
CG32801	8.21086715982119	15.9134155775812	5.97696235056713	0	0	0	0	0.975721582763125	0
CG32803	220.667054920194	205.938319239287	233.955383436485	122.016505493308	72.3161793550504	110.396420003512	137.914005523186	116.110868348812	207.566622243672
CG32806	6.15815036986589	1.87216653853897	0	0	0	0	0	0	0
CG32808	10.2635839497765	16.8494988468507	20.4924423448016	49.7104281639401	24.4311416740035	42.8261974151557	46.6626334476945	41.9560280588144	40.8680396127438
CG32811	0	0	0	0	0	0	0	0	0
CG32813	794.4013977127	790.054279263445	911.059832579304	798.756197997856	966.495964623579	919.335704512009	1142.71604576354	1108.41971801891	1307.7772676078
CG32815	103.662197892743	102.969159619643	130.63931994811	47.4508632473974	51.7940203488874	69.4736091401414	55.9951601372334	46.83463597263	43.0189890660461
CG33080	1087.93989867631	1172.91233639466	1114.27655249859	1071.03377044125	1032.94866997687	984.050847272689	1524.31269262469	1490.90257846206	1405.64546773306
Rpp21	21.5535262945306	42.1237471171268	42.6925882183367	6.77869474962819	0.97724566696014	10.4686260348158	13.480316329334	8.78149424486813	8.60379781320921
CG33172	65.6869372785695	95.4804934654874	79.4082140861062	98.2910738696088	83.0658816916119	89.4591679338808	146.209584802776	90.7421071969707	111.84937157172
CG33177	0	0	0	0	1.95449133392028	0	0	0	0
CG33178	0	0	1.70770352873347	6.77869474962819	0	0	2.07389481989753	0.975721582763125	0
Ranbp16	296.61757614854	283.633230588654	281.771082241022	392.034513020164	329.331789765567	358.788365011415	340.118750463196	347.356883463673	364.58593233474
CG33181	1967.52904317215	1842.21187392234	1460.94036883148	1672.07803824162	1902.69731357139	1627.39550177592	1418.54405680991	1370.88882378219	1487.38154695854
Nmdar2	3.07907518493295	1.87216653853897	4.26925882183366	1.12978245827137	1.95449133392028	0	1.03694740994877	4.87860791381563	0
Dop2R	0	0	0	0	0	0	0	0	0
upd3	1.02635839497765	0.936083269269484	1.70770352873347	44.0615158725833	36.1580896775252	39.0194243115863	6.2216844596926	0	7.52832308655806
SmydA-8	18.4744511095977	28.0824980780845	29.0309599884689	7.90847720789956	11.7269480035217	1.9033865517847	2.07389481989753	3.9028863310525	2.1509494533023
CG33557	55.423353328793	69.2701619259418	69.1619929137054	14.6871719575278	30.2946156757644	19.033865517847	13.480316329334	30.2473690656569	35.490665979488
CG33639	0	0	0	0	0.97724566696014	0.951693275892349	0	1.95144316552625	0
CG34015	62.6078620936366	58.9732459639775	58.0619199769378	108.459115994051	46.9077920140867	63.7634494847874	46.6626334476945	65.3733460451294	60.2265846924645
CG34026	0	0	0	0	0	0	0	0	0
CG34028	0	0	0	0	0	0	0	0	0
CG15468	13.3426591347094	36.5072475015099	28.1771082241022	2.25956491654273	1.95449133392028	4.75846637946174	7.25863186964137	4.87860791381563	2.1509494533023
Nup153	1553.90660999616	1613.80755622059	1339.6934182914	1638.18456449348	2021.92128494053	1940.5025895445	1519.12795557494	1371.86454536495	1100.21064536413
Ctr1A	402.332490831238	420.301387901998	449.979879821268	447.393853475461	360.603651108292	433.972133806911	389.892226140736	345.405440298146	361.359508154787
anox	2042.45320600552	2052.83060950798	2196.9605897156	716.282078544046	673.322264535537	720.431809850508	874.146666586811	879.125146069576	956.097031992874
Arpc3B	6.15815036986589	1.87216653853897	7.6846658793006	102.810203702694	65.4754596863294	63.7634494847874	35.2562119382581	56.5918518002613	73.1322814122783
AlkB	76.9768796233236	78.6309946186367	86.23902820104	82.4741194538097	50.8167746819273	88.5074746579884	40.4409489880019	52.6889654692088	51.6227868792553
GlcAT-I	73.8978044383907	58.037162694708	52.9388093907374	116.367593201951	106.519777698655	165.594630005269	68.4385290566186	119.038033097101	114.000321025022
CG41106	0	0	0	0	0	0	0	0	0
CG40485	0	0.936083269269484	0.853851764366733	1.12978245827137	0	0	0	1.95144316552625	4.30189890660461
Neb-cGP	917.564405110018	889.27910580601	985.34493607921	937.719440365234	424.124619460701	917.432317960224	1629.04438102951	1578.71752091074	1902.51479144589
Frq2	203.218962205574	277.080647703767	234.809235200852	234.994751320444	525.758168824555	372.112070873908	370.19022535171	387.361468356961	380.718053234508
RhoU	119.057573817407	124.499074812841	73.431251735539	91.5123791199806	76.2251620228909	98.0244074169119	75.69716092626	88.7906640314444	89.2644023120456
RunxA	0	0	0.853851764366733	0	6.84071966872098	1.9033865517847	0	0	4.30189890660461
inaF-C	0	0	0	0	0	0	0	0	0
inaF-A	0	0	0	0	0	0	0	0	0
CG34323	0	0	0	0	0	0	0	0	0
CG34324	0	0	0	0	0	0	1.03694740994877	0	0
CG34325	807.744056847409	862.132690997195	806.889917326563	715.152296085775	590.256382843925	646.199734330905	1019.31930397964	1011.82328132536	1226.04118838231
CG34328	0	0	0	2.25956491654273	0	2.85507982767705	1.03694740994877	1.95144316552625	0
CG34337	0	0	0	0	0	0	0	0	0
CG34338	0	0	0	0	0	0	0	0	0
CG34348	41.0543357991059	80.5031611571756	48.6695505689038	99.4208563278802	128.996428038739	93.2659410374502	202.20474494001	187.33854389052	214.019470603579
shakB	54.3969949338154	88.927910580601	62.3311787987715	75.6954247041815	98.7018123629742	70.4253024160338	90.2144246655427	47.8103575553932	44.0944637926972
CG34401	269.932257879122	337.926060206284	230.539976379018	151.390849408363	259.947347411397	190.33865517847	223.980640548934	214.658748207888	139.81171446465
CG34408	2760.90408248987	2983.29737916185	2570.09381074387	2040.38711963809	2205.64347032904	2060.41594230693	1553.34722010325	1502.61123745521	1355.09815558045
Lgr4	5.13179197488824	2.80824980780845	3.41540705746693	3.3893473748141	0	0	0	1.95144316552625	1.07547472665115
spri	1113.59885855075	1017.52251369593	823.966952613897	534.387102762356	855.089958590123	785.146952611188	778.747504871524	695.689488510109	562.473282038552
CG34417	2242.59309302616	2679.07031664926	2226.84540146844	2688.88225068585	3854.25691049079	3735.39610787747	3156.46791588405	3368.19090369831	2556.40342524979
htk	1044.83284608725	1000.67301484908	851.290209073633	936.589657906962	1181.49001135481	1070.65493537889	1000.65425060056	1003.04178708049	727.020915216178
CG34435	0	0.936083269269484	0	2.25956491654273	0	0	0	0	0
CG34450	0	0.936083269269484	5.1231105862004	7.90847720789956	0	1.9033865517847	1.03694740994877	0	5.37737363325576
t	20.527167899553	20.5938319239287	19.6385905804349	203.360842488846	239.425188405234	230.309772765948	108.879478044621	91.7178287797338	117.226745204976
tw	387.963473301551	380.049807323411	324.463670459359	105.069768619237	91.8610926942532	107.541340175835	95.3991617152866	91.7178287797338	75.2832308655806
Mer	725.635385249198	638.408789641788	730.043258533557	466.600155266074	593.188119844805	482.508490877421	906.292036295222	1031.33771298062	984.059374885804
PIG-Q	71.8450876484354	77.6949113493672	71.7235482068056	109.588898452322	77.2024076898511	114.203193107082	89.177477255594	105.377930938418	123.679593564882
su(r)	161.138268011491	127.30732462065	92.2159905516072	338.93473748141	648.891122861533	508.204209326514	473.884966346587	460.540587064195	515.152394065902
Tpst	7005.92240411743	5716.66052542874	4698.74625931013	936.589657906962	1054.44807464999	852.717175199544	635.648762298594	626.413256133927	472.133404999856
fne	2.0527167899553	1.87216653853897	0	11.2978245827137	3.90898266784056	7.61354620713879	0	5.85432949657875	0
iav	2.0527167899553	0.936083269269484	1.70770352873347	0	0	1.9033865517847	6.2216844596926	0.975721582763125	2.1509494533023
e(y)3	1318.87053754628	1260.904163706	1036.57604194121	795.366850623042	1208.85289002969	1085.88202779317	1148.93773022323	1057.68219571523	793.70034826855
beta-Spec	2196.40696525217	2197.92351624475	1875.91232631371	1837.02627714924	2666.90342513422	2296.43587472824	2633.84642126987	2436.37679215952	2041.25103118389
CG42240	872.404635731001	700.190285413574	724.06629618299	509.531888680386	467.123428806947	458.716158980112	428.259280308841	321.988122311831	311.887670728834
pot	253.510523559479	298.610562896965	274.940268126088	112.978245827137	136.81439337442	124.671819141898	77.7710557461575	90.7421071969707	70.981331958976
ttm50	417.727866755903	491.443716366479	536.218908022308	385.255818270536	318.582087429006	421.60012122031	447.961281097867	394.191519436303	394.699224680973
CG34434	2.0527167899553	0	1.70770352873347	11.2978245827137	0	0	2.07389481989753	0.975721582763125	0
CG42246	3.07907518493295	5.61649961561691	8.53851764366733	16.9467368740705	10.7497023365615	10.4686260348158	3.1108422298463	6.83005107934188	4.30189890660461
CG42249	12.3163007397318	18.7216653853897	7.6846658793006	2.25956491654273	2.93173700088042	5.71015965535409	5.18473704974384	2.92716474828938	3.22642417995345
futsch	23.6062430844859	43.0598303863963	31.5925152815691	24.85521408197	34.2035983436049	43.777890691048	32.1453697084118	44.8831928071038	39.7925648860926
mmd	21.5535262945306	31.8268311551625	34.1540705746693	1.12978245827137	1.95449133392028	0	0	2.92716474828938	1.07547472665115
CG42258	460.834919344964	465.233384826934	412.410402189132	643.976001214678	713.389336880902	668.088679676429	831.631822778911	853.756384917735	877.58737694734
CG42264	1.02635839497765	0.936083269269484	0	2.25956491654273	0	0	0	0	1.07547472665115
OtopLc	1.02635839497765	0	0	0	2.93173700088042	0.951693275892349	6.2216844596926	2.92716474828938	0
RunxB	10.2635839497765	16.8494988468507	7.6846658793006	6.77869474962819	15.6359306713622	13.3237058624929	33.1823171183606	11.7086589931575	11.8302219931627
CG42271	1680.14869257841	1633.46530487525	1795.65026046324	2841.40288255249	3009.91665423723	3053.98372233855	2774.8712690229	2634.44827346044	2297.21401612686
mnb	442.360468235367	357.583808860943	309.094338700757	358.141039272023	432.919830463342	374.967150701585	381.596646861146	458.589143898669	426.963466480507
alpha-Man-Ia	3336.69114207234	2943.98188185253	2391.63879199122	2885.46439842507	2900.4651395377	2921.69835698951	2379.79430583242	2100.72856768901	1771.30687479445
Pde9	34.8961854292401	12.1690825005033	11.9539247011343	15.8169544157991	26.3856330079238	16.1787856901699	35.2562119382581	53.6646870519719	51.6227868792553
Ir7f	0	1.87216653853897	0	0	0	0	0	0	0
Ir7e	0	0	0	0	0	0	0	0	0
Ir7d	0	0	0	0	0	0	0	0	0
CG42302	0	0	0	0	0	0	0	0	0
CG42323	0	0.936083269269484	0	0	0	0	0	0	0
C3G	232.983355659926	254.6146492413	211.75523756295	196.582147739218	402.625214787578	239.826705524872	330.786223773657	333.696781304989	301.132923462322
CCKLR-17D1	0	0	0	0	0	0	0	0	0
CG42339	0	0	0	0	0	0.951693275892349	0	0	0
CG42340	14.3690175296871	14.0412490390423	15.3693317586012	127.665417784664	203.267098727709	118.009966210651	287.234432555808	301.497969073806	317.26504436209
DIP-beta	0	1.87216653853897	0	4.51912983308546	0.97724566696014	0	1.03694740994877	0	0
CG42346	682.528332660136	667.427370989142	498.649430390172	320.858218149068	368.421616443973	325.479100355183	470.77412411674	470.297802891827	360.284033428136
Pkcdelta	110.846706657586	205.002235970017	169.062649344613	115.237810743679	179.813202720666	139.898911556175	193.909165660419	176.605606480126	166.698582630928
CG42353	595.287869087036	586.924209831967	466.203063344236	488.06602197323	525.758168824555	537.706700879177	516.399810154486	610.801710809717	491.491950079576
CG42354	4356.89138668012	4012.05289208901	3382.960690421	6300.79676977941	6354.05132657483	6013.74981036375	4303.33175128738	4599.55154114537	4439.55967161595
CG42376	256.589598744412	226.532151163215	298.848117528357	161.558891532805	85.9976186924924	117.058272934759	164.874638181854	159.042617990389	171.000481537533
Nost	596.314227482014	736.697532915084	626.727195045182	1141.08028285408	1664.24937083312	1369.48662400909	1771.10617619249	1892.89987056046	1655.15560431612
zld	14.3690175296871	16.8494988468507	14.5154799942345	1.12978245827137	7.81796533568112	10.4686260348158	11.4064215094364	12.6843805759206	11.8302219931627
out	45.1597693790165	28.0824980780845	42.6925882183367	23.7254316236987	36.1580896775252	19.9855587937393	32.1453697084118	23.417317986315	39.7925648860926
inaF-B	0	0	4.26925882183366	0	0	0	0	0	0
Sep4	364.357230217065	205.938319239287	245.909308137619	238.384098695258	249.197645074836	216.986066903456	279.975800686167	259.541941014991	344.151912528368
CG42449	0	0	0	1.12978245827137	4.8862283348007	0	0	2.92716474828938	4.30189890660461
CG42450	159.085551221536	254.6146492413	167.35494581588	105.069768619237	236.493451404354	108.493033451728	236.424009468319	210.755861876835	204.340198063719
OtopLa	46.1861277739942	58.9732459639775	57.2080682125711	101.680421244423	151.473078378822	103.734567072266	106.805583224723	57.5675733830244	84.962503405441
drd	18.4744511095977	21.5299151931981	13.6616282298677	15.8169544157991	32.2491070096846	10.4686260348158	32.1453697084118	20.4901532380256	10.7547472665115
CG42512	0	1.87216653853897	0	0	0	0	0	0	0
elav	243.246939609703	310.779645397469	247.617011666353	542.295579970256	759.319883228029	572.919352087194	427.222332898892	403.948735263934	417.284193940647
CalpC	498.810179959137	482.082883673784	488.403209217771	227.086274112545	255.061119076597	259.812264318611	187.687481200727	208.804418711309	231.227066229998
Chchd2	1857.70869490954	1817.87370892134	1838.34284868158	1490.18306245993	1019.26723063943	1444.67039280459	1160.34415173267	939.61988420089	1059.34260575138
CG5004	122.13664900234	116.074325389416	109.293025838942	185.284323156504	322.491070096846	179.870029143654	321.453697084118	383.458582025908	337.699064168462
Pdfr	44.1334109840389	75.8227448108282	39.2771811608697	6.77869474962819	15.6359306713622	9.51693275892349	63.2537920068748	69.2762323761819	84.962503405441
Larp7	222.71977171015	240.573400202257	257.009381074387	318.598653232525	272.651541081879	257.908877766826	286.19748514586	265.39627051157	240.906338769858
wisp	8.21086715982119	6.55258288488639	2.5615552931002	7.90847720789956	0	0	4.14778963979507	1.95144316552625	8.60379781320921
mxc	145.742892086826	168.494988468507	103.316063488375	160.429109074534	243.334171073075	179.870029143654	173.170217461444	203.925810797493	153.792885911115
